gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4062026955		http://www.tropicos.org/Specimen/1490484		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1490484	1490484	Frischie 88	Stephanie Frischie		1													PRESENT																						11	2000-09-27		271	271	2000	9	27												NORTH_AMERICA				US	California	Yolo		Davis Farmers' Market, Davis, CA.									38.53632	-121.744333																																				S. Frischie		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:44.737Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:44.737Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.48_1	Solano			LC
4062026933		http://www.tropicos.org/Specimen/1487701		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487701	1487701	Bradley 353	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:54:59.710Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:54:59.710Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061701846		http://www.tropicos.org/Specimen/1490503		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1490503	1490503	Frischie 95	Stephanie Frischie		1													PRESENT																						12	2000-09-30		274	274	2000	9	30												NORTH_AMERICA				US	California	Yolo		Davis Farmers' Market, Davis, CA.									38.53632	-121.744333																																				S. Frischie		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:56:24.908Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:56:24.908Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.48_1	Solano			LC
4061701831		http://www.tropicos.org/Specimen/1487693		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487693	1487693	Bradley 349	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:55:07.518Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:55:07.518Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061701830		http://www.tropicos.org/Specimen/1487682		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487682	1487682	Bradley 341	Adam F. Bradley;Gretchen Walters		2													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:41.942Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:41.942Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061692073		http://www.tropicos.org/Specimen/1487685		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487685	1487685	Bradley 344	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:42.025Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:42.025Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061685021		http://www.tropicos.org/Specimen/1487714		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487714	1487714	Bradley 360	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:54:59.887Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:54:59.887Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061685020		http://www.tropicos.org/Specimen/1487703		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487703	1487703	Bradley 355	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:44.723Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:44.723Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061669241		http://www.tropicos.org/Specimen/1404719		CC_BY_4_0	2015-03-03T07:18:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1404719	1404719	Schmidt 3888	Heidi H. Schmidt;M.R. Weed		1													PRESENT																							1999-10-11		284	284	1999	10	11												NORTH_AMERICA				US	California	Los Angeles		City of Santa Monica. Trader Joe's: 3212 Pico Boulevard: Santa Monica, CA, 90405: (310) 581-0253 - phone.									34.02638	-118.45555																																										34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:55:07.006Z	30.0					GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:55:07.006Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.19_1	Los Angeles			LC
4061658173		http://www.tropicos.org/Specimen/1487688		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487688	1487688	Bradley 345	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:55:07.011Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:55:07.011Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061559783		http://www.tropicos.org/Specimen/1487718		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487718	1487718	Bradley 362	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:44.723Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:44.723Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061559782		http://www.tropicos.org/Specimen/1487707		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487707	1487707	Bradley 357	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:41.477Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:41.477Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061519764		http://www.tropicos.org/Specimen/1487705		CC_BY_4_0	2010-05-19T13:04:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1487705	1487705	Bradley 356	Adam F. Bradley;Gretchen Walters		1													PRESENT																						38	2000-09-12		256	256	2000	9	12												NORTH_AMERICA				US	Missouri	Wright		Missouri State Fruit Experiment Station, 9740 Red Spring Rd., Mountain Grove, MO 65711-9252.									37.02277	-94.38722																																		aff.		A. Bradley		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:55:07.518Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:55:07.518Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.73_1	Newton			LC
4061504490		http://www.tropicos.org/Specimen/1368174		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1368174	1368174	Myers 557	John K. Myers		1													PRESENT																						21	1999-07-14		195	195	1999	7	14												NORTH_AMERICA				US	Washington	King		Seattle area. Peoples Consumer Co-op Natural Market, 716 N. 34th St., Fremont, WA.									47.6499	-122.3513																																										34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:53:43.564Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:53:43.564Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.48_1	Washington	USA.48.17_1	King			LC
4061502609		http://www.tropicos.org/Specimen/1368173		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1368173	1368173	Myers 556	John K. Myers		1													PRESENT																						21	1999-07-14		195	195	1999	7	14												NORTH_AMERICA				US	Washington	King		Seattle area. Peoples Consumer Co-op Natural Market, 716 N. 34th St., Fremont, WA.									47.6499	-122.3513																																										34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:54:58.843Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:54:58.843Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.48_1	Washington	USA.48.17_1	King			LC
4061115250		http://www.tropicos.org/Specimen/101412381		CC_BY_4_0	2022-11-28T15:23:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:101412381	101412381	Townesmith 3190	Andrew Townesmith;Wendy L. Applequist		2													PRESENT																						737	2019-01-24		24	24	2019	1	24												NORTH_AMERICA				US	Missouri	Saint Louis		Purchased at Global Foods Market, 421 N Kirkwood Rd, Kirkwood MO.									38.58504	-90.40694																																										34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:55:30.233Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:55:30.233Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.26_1	Missouri	USA.26.95_1	Saint Louis			LC
4060967167		http://www.tropicos.org/Specimen/1490483		CC_BY_4_0	2008-05-27T22:02:00Z			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859			Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:1490483	1490483	Frischie 87	Stephanie Frischie		1													PRESENT																						11	2000-09-27		271	271	2000	9	27												NORTH_AMERICA				US	California	Yolo		Davis Farmers' Market, Davis, CA.									38.53632	-121.744333																																				S. Frischie		2000-01-01T00:00:00				34000217								Vitis vinifera L.								Plantae	Tracheophyta	Magnoliopsida	Vitales		Vitaceae				Vitis	Vitis			vinifera			SPECIES			ICNafp	ACCEPTED	No opinion		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2024-03-18T20:54:59.710Z						GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5372392	5372392	6	7707728	220	7222050	6672	7467468		5372392	Vitis vinifera	Vitis vinifera L.	Vitis vinifera L.		EML	2024-03-18T20:54:59.710Z	2024-03-18T19:34:55.111Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.48_1	Solano			LC
